"To hide an item in catalog or search results, set the status to ""Disabled"".","Per nascondere un articolo nei risultati di ricerca o nel catalogo, impostare lo stato su ""Disabilitato"".",module,Magento_Catalog
"We can't save custom-defined options for bundles with dynamic pricing.","Impossibile salvare opzioni personalizzate per prodotti bundle con prezzo dinamico.",module,Magento_Catalog
"Delete Custom Option","Elimina l'opzione personalizzata",module,Magento_Catalog
"Sort Custom Options","Ordina opzioni personalizzate",module,Magento_Catalog
"Input Type","Tipo di input",module,Magento_Catalog
"Sort Custom Option","Ordina opzioni personalizzate",module,Magento_Catalog
"Item Price","Prezzo Articolo",module,Magento_Catalog
Action,Azione,module,Magento_Catalog
"and above","e sopra",module,Magento_Catalog
"Delete Tier","Elimina fascia",module,Magento_Catalog
"Product In Websites","Prodotto In siti Web",module,Magento_Catalog
"(Copy data from: %1)","(Copia dati da: %1)",module,Magento_Catalog
"Browse to find or drag image here","Sfoglia o trascina l'immagine qui",module,Magento_Catalog
"Delete image","Elimina immagine",module,Magento_Catalog
Hidden,Nascosto,module,Magento_Catalog
"Alt Text","Testo alternativo",module,Magento_Catalog
Role,Ruolo,module,Magento_Catalog
"Image Size","Dimensione dell\'immagine",module,Magento_Catalog
"Image Resolution","Risoluzione immagine",module,Magento_Catalog
"{width}^{height} px","{width} ^{height} px",module,Magento_Catalog
"Hide from Product Page","Nascondi dalla pagina prodotto",module,Magento_Catalog
"Product Alerts","Avvisi prodotto",module,Magento_Catalog
"Allow Multiple Boxes for Shipping","Consenti più scatole per spedizione",module,Magento_Catalog
"start typing to search attribute","inizia a digitare per cercare l'attributo",module,Magento_Catalog
"Basic Settings","Impostazioni di Base",module,Magento_Catalog
"Advanced Settings","Impostazioni avanzate",module,Magento_Catalog
"Changes have been made to this section that have not been saved.","Sono state apportate modifiche a questa sezione che non sono state salvate.",module,Magento_Catalog
"This tab contains invalid data. Please resolve this before saving.","Questa scheda contiene dati non validi. Risolvi il problema prima di salvare.",module,Magento_Catalog
"Mass Actions","Azioni massive",module,Magento_Catalog
"Select All","Seleziona tutto",module,Magento_Catalog
"Unselect All","Deseleziona tutto",module,Magento_Catalog
"Select Visible","Seleziona visibili",module,Magento_Catalog
"Unselect Visible","Deseleziona visibili",module,Magento_Catalog
"Special Price","Prezzo speciale",module,Magento_Catalog
"Regular Price","Prezzo normale",module,Magento_Catalog
"Buy %1 for %2 each and <strong class=""benefit"">save<span class=""percent tier-%3"">&nbsp;%4</span>%</strong>","Acquista %1 a %2 ciascuno e <strong class=""benefit"">risparmia<span class=""percent tier-%3"">&nbsp;%4</span>%</strong>",module,Magento_Catalog
"Buy %1 for %2 each","Acquista %1 a %2 ognuno",module,Magento_Catalog
"Shop By","Naviga per",module,Magento_Catalog
"Shopping Options",Opzioni,module,Magento_Catalog
"Compare Products","Confronta Prodotti",module,Magento_Catalog
"Print This Page","Stampa questa pagina",module,Magento_Catalog
"Remove Product","Rimuovere il prodotto",module,Magento_Catalog
"Add to Cart","Aggiungi al Carrello",module,Magento_Catalog
"In stock",Disponibile,module,Magento_Catalog
"Out of stock","Non Disponibile",module,Magento_Catalog
"Add to Wish List","Aggiungi alla lista desideri",module,Magento_Catalog
"You have no items to compare.","Non ci sono articoli da confrontare.",module,Magento_Catalog
"Remove This Item","Rimuovi questo articolo",module,Magento_Catalog
Compare,Confronta,module,Magento_Catalog
"Clear All","Cancella tutto",module,Magento_Catalog
Prev,Prec,module,Magento_Catalog
Next,Successivo,module,Magento_Catalog
"We can't find products matching the selection.","Nessun prodotto corrispondete alla selezione è stato trovato.",module,Magento_Catalog
"Learn More","Scopri di più",module,Magento_Catalog
"Add to Compare","Aggiungi al confronto",module,Magento_Catalog
"We found other products you might like!","Abbiamo trovato altri prodotti che ti potrebbero interessare!",module,Magento_Catalog
"More Choices:","Più scelte:",module,Magento_Catalog
"Check items to add to the cart or","Controlla gli articoli da aggiungere al carrello oppure",module,Magento_Catalog
"select all","seleziona tutto",module,Magento_Catalog
"Items %1-%2 of %3","Articoli %1-%2 di %3",module,Magento_Catalog
"%1 Item","%1 elemento",module,Magento_Catalog
"%1 Items","%1 elementi",module,Magento_Catalog
Show,Mostra,module,Magento_Catalog
"per page","per pagina",module,Magento_Catalog
"Sort By","Ordina per",module,Magento_Catalog
"Set Ascending Direction","Imposta la direzione crescente",module,Magento_Catalog
"Set Descending Direction","Imposta la direzione decrescente",module,Magento_Catalog
"View as","Mostra come",module,Magento_Catalog
"More Information","Maggiori Informazioni",module,Magento_Catalog
Loading...,Caricamento...,module,Magento_Catalog
"* Required Fields","* Campi obbligatori",module,Magento_Catalog
Availability,Disponibilità,module,Magento_Catalog
"Terms and Conditions","Termini e condizioni",module,Magento_CheckoutAgreements
"Add New Condition","Aggiungi nuova condizione",module,Magento_CheckoutAgreements
"Save Condition","Salva la condizione",module,Magento_CheckoutAgreements
"Delete Condition","Elimina la condizione",module,Magento_CheckoutAgreements
"Edit Terms and Conditions","Modifica i termini e le condizioni",module,Magento_CheckoutAgreements
"New Terms and Conditions","Nuovi termini e condizioni",module,Magento_CheckoutAgreements
"Terms and Conditions Information","Informazioni termini e condizioni",module,Magento_CheckoutAgreements
"Condition Name","Nome della condizione",module,Magento_CheckoutAgreements
Enabled,Abilitato,module,Magento_CheckoutAgreements
Disabled,Disabilitato,module,Magento_CheckoutAgreements
"Show Content as","Visualizzare il contenuto come",module,Magento_CheckoutAgreements
Text,Testo,module,Magento_CheckoutAgreements
Applied,Applicato,module,Magento_CheckoutAgreements
"Store View","Vista Negozio",module,Magento_CheckoutAgreements
"Checkbox Text","Testo della checkbox",module,Magento_CheckoutAgreements
Content,Contenuto,module,Magento_CheckoutAgreements
"Content Height (css)","Altezza contenuto (css)",module,Magento_CheckoutAgreements
"Content Height","Altezza contenuto",module,Magento_CheckoutAgreements
Condition,Condizione,module,Magento_CheckoutAgreements
Sales,Vendite,module,Magento_CheckoutAgreements
"Checkout Conditions","Condizioni di checkout",module,Magento_CheckoutAgreements
"Checkout Terms and Conditions","Termini e condizioni del checkout",module,Magento_CheckoutAgreements
"This condition no longer exists.","Questa condizione non esiste più.",module,Magento_CheckoutAgreements
"You deleted the condition.","Hai eliminato la condizione.",module,Magento_CheckoutAgreements
"Something went wrong  while deleting this condition.","Qualcosa è andato storto durante l'eliminazione di questa condizione.",module,Magento_CheckoutAgreements
"Edit Condition","Modifica condizione",module,Magento_CheckoutAgreements
"New Condition","Nuova condizione",module,Magento_CheckoutAgreements
"You saved the condition.","La condizione è stata salvata.",module,Magento_CheckoutAgreements
"Something went wrong while saving this condition.","Qualcosa è andato storto durante il salvataggio di questa condizione.",module,Magento_CheckoutAgreements
Automatically,Automaticamente,module,Magento_CheckoutAgreements
Manually,Manualmente,module,Magento_CheckoutAgreements
"Please agree to all the terms and conditions before placing the order.","Si prega di accettare tutti i termini e le condizioni prima di effettuare l'ordine.",module,Magento_CheckoutAgreements
"Unable to save checkout agreement %1","Impossibile salvare il contratto di checkout %1",module,Magento_CheckoutAgreements
"Unable to remove checkout agreement %1","Impossibile rimuovere il contratto di checkout %1",module,Magento_CheckoutAgreements
"Checkout agreement with specified ID ""%1"" not found.","Contratto di checkout con ID ""%1"" non trovato.",module,Magento_CheckoutAgreements
"Shopping Cart",Carrello,module,Magento_Checkout
"Invalid method: %1","Metodo non valido: %1",module,Magento_Checkout
City,Città,module,Magento_Checkout
Country,Paese,module,Magento_Checkout
State/Province,Stato/Provincia,module,Magento_Checkout
"Zip/Postal Code",CAP,module,Magento_Checkout
"My Cart (1 item)","Carrello (1 articolo)",module,Magento_Checkout
"My Cart (%1 items)","Carrello (%1 articoli)",module,Magento_Checkout
"My Cart",Carrello,module,Magento_Checkout
"For delivery questions.","Per domande sulla consegna.",module,Magento_Checkout
"Customer is already registered","Il cliente è già registrato",module,Magento_Checkout
"Your session has expired","La sessione è scaduta",module,Magento_Checkout
"A letter with further instructions will be sent to your email.","Verrà inviata una lettera con ulteriori istruzioni al tuo indirizzo email.",module,Magento_Checkout
"You added %1 to your shopping cart.","Hai aggiunto %1 al tuo carrello.",module,Magento_Checkout
"We can't add this item to your shopping cart right now.","Al momento è impossibile aggiungere questo articolo al carrello.",module,Magento_Checkout
"Out of stock","Non Disponibile",module,Magento_Checkout
"We can't find the quote item.","Non è possibile trovare l'elemento del preventivo.",module,Magento_Checkout
"We cannot configure the product.","Impossibile configurare il prodotto.",module,Magento_Checkout
"You used coupon code ""%1"".","È stato utilizzato il codice coupon ""%1"".",module,Magento_Checkout
"The coupon code ""%1"" is not valid.","Il codice coupon ""%1"" non è valido.",module,Magento_Checkout
"You canceled the coupon code.","Hai cancellato il codice coupon.",module,Magento_Checkout
"We cannot apply the coupon code.","Impossibile applicare il codice coupon.",module,Magento_Checkout
"We can't remove the item.","Impossibile rimuovere l'articolo.",module,Magento_Checkout
"%1 was updated in your shopping cart.","%1 è stato aggiornato nel tuo carrello.",module,Magento_Checkout
"We can't update the item right now.","Al momento è impossibile aggiornare l'articolo.",module,Magento_Checkout
"We can't update the shopping cart.","Impossibile aggiornare il carrello.",module,Magento_Checkout
"One-page checkout is turned off.","Il one-page checkout è disattivato.",module,Magento_Checkout
"Guest checkout is disabled.","Per procedere con il pagamento devi registrarti.",module,Magento_Checkout
"Page not found.","Pagina non trovata.",module,Magento_Checkout
"Please agree to all the terms and conditions before placing the order.","Si prega di accettare tutti i termini e le condizioni prima di effettuare l'ordine.",module,Magento_Checkout
"Something went wrong while processing your order. Please try again later.","Qualcosa è andato storto durante l'elaborazione del tuo ordine. Si prega di riprovare più tardi.",module,Magento_Checkout
"%1 doesn't extend \Magento\Checkout\CustomerData\ItemInterface","%1 non estende \Magento\Checkout\CustomerData\ItemInterface",module,Magento_Checkout
"Payment Method","Metodo di pagamento",module,Magento_Checkout
"Payment Page","Pagina di pagamento",module,Magento_Checkout
"We can't find the product.","Impossibile trovare il prodotto.",module,Magento_Checkout
"We found an invalid request for adding product to quote.","Richiesta non valida per aggiungere il prodotto al preventivo.",module,Magento_Checkout
"The product does not exist.","Il prodotto non esiste.",module,Magento_Checkout
"We don't have some of the products you want.","Alcuni dei prodotti da te richiesti non sono disponibili.",module,Magento_Checkout
"We don't have as many of some products as you want.","Alcuni dei prodotti da te richiesti non sono presenti nella quantità desiderata.",module,Magento_Checkout
"Quantity was recalculated from %1 to %2","La quantità è stata ricalcolata da %1 a %2",module,Magento_Checkout
"We adjusted product quantities to fit the required increments.","Abbiamo modificato la quantità del prodotto per rispettare gli incrementi richiesti.",module,Magento_Checkout
"This quote item does not exist.","Questo elemento preventivo non esiste.",module,Magento_Checkout
"Display number of items in cart","Mostra il numero di articoli nel carrello",module,Magento_Checkout
"Display item quantities","Mostra quantità articolo",module,Magento_Checkout
"An error occurred on the server. Please try to place the order again.","Si è verificato un errore sul server. Provare ad effettuare nuovamente l'ordine.",module,Magento_Checkout
"Shipping address is not set","L'indirizzo di spedizione non è impostato",module,Magento_Checkout
"Unable to save shipping information. Please check input data.","Impossibile salvare le informazioni di spedizione. Controllare i dati inseriti.",module,Magento_Checkout
"Carrier with such method not found: %1, %2","Trasporto con tale metodo non trovato: %1, %2",module,Magento_Checkout
"Shipping method is not applicable for empty cart","Il metodo di spedizione non può essere scelto con il carrello vuoto",module,Magento_Checkout
"Totals calculation is not applicable to empty cart","Calcolo totali non è applicabile per il carrello vuoto",module,Magento_Checkout
"Invalid data","Dati non validi",module,Magento_Checkout
"The customer address is not valid.","Indirizzo cliente non valido.",module,Magento_Checkout
"Invalid shipping method","Metodo di spedizione non valido",module,Magento_Checkout
"There are more than one shipping addresses.","È presente più di un indirizzo di spedizione.",module,Magento_Checkout
"Sorry, guest checkout is not available.","Siamo spiacenti, il checkout come ospite non è disponibile.",module,Magento_Checkout
"You must confirm your account. Please check your email for the confirmation link or <a href=""%1"">click here</a> for a new link.","Devi confermare il tuo account. Controlla la tua email per il link di conferma o <a href=""%1"">clicca qui</a> per un nuovo link.",module,Magento_Checkout
"Load customer quote error","Errore di caricamento preventivo cliente",module,Magento_Checkout
"Error message!","Messaggio di errore!",module,Magento_Checkout
Error!,Errore!,module,Magento_Checkout
"DB exception","Exception DB",module,Magento_Checkout
Message,Messaggio,module,Magento_Checkout
"<a href=""%1"" onclick=""this.target='_blank'"" class=""print"">Print receipt</a>","<a href=""%1"" onclick=""this.target='_blank'"" class=""print""> stampa ricevuta</a>",module,Magento_Checkout
"Apply Discount Code","Applica il codice sconto",module,Magento_Checkout
"Enter discount code","Inserisci il codice sconto",module,Magento_Checkout
"Apply Discount","Applica sconto",module,Magento_Checkout
"Cancel Coupon","Annulla il Coupon",module,Magento_Checkout
"Shopping Cart Items","Prodotti nel carrello",module,Magento_Checkout
Item,Oggetto,module,Magento_Checkout
Price,Prezzo,module,Magento_Checkout
Qty,Qtà,module,Magento_Checkout
Subtotal,Subtotale,module,Magento_Checkout
"Continue Shopping","Continua gli Acquisti",module,Magento_Checkout
"Clear Shopping Cart","Svuota Carrello",module,Magento_Checkout
"Update Shopping Cart","Aggiorna Carrello",module,Magento_Checkout
"Update Cart","Aggiorna Carrello",module,Magento_Checkout
"See price before order confirmation.","Vedere il prezzo prima della conferma dell'ordine.",module,Magento_Checkout
"What's this?","Cos'è questo?",module,Magento_Checkout
"Edit item parameters","Modificare i parametri del prodotto",module,Magento_Checkout
Edit,Modifica,module,Magento_Checkout
"Remove item","Rimuovi il prodotto",module,Magento_Checkout
"You have no items in your shopping cart.","Non ci sono articoli nel tuo carrello.",module,Magento_Checkout
"Click <a href=""%1"">here</a> to continue shopping.","Clicca <a href=""%1"">qui</a> per continuare lo shopping.",module,Magento_Checkout
"Estimate Tax","Tasse stimate",module,Magento_Checkout
"Estimate Shipping and Tax","Stima spedizione e tasse",module,Magento_Checkout
"Excl. Tax","Tasse escl.",module,Magento_Checkout
Loading...,Caricamento...,module,Magento_Checkout
"Order #","Ordine n.",module,Magento_Checkout
"Proceed to Checkout","Procedi al Checkout",module,Magento_Checkout
"Product Name","Nome prodotto",module,Magento_Checkout
"Incl. Tax","Tasse incl.",module,Magento_Checkout
"Your order number is: %1.","Il numero d'ordine è: %1.",module,Magento_Checkout
"Your order # is: <span>%1</span>.","Il tuo ordine # è: <span>%1</span>.",module,Magento_Checkout
"We'll email you an order confirmation with details and tracking info.","Ti invieremo un'email con i dettagli e la conferma d'ordine e le informazioni di tracciamento.",module,Magento_Checkout
"Static Blocks","Blocchi statici",module,Magento_Cms
"Add New Block","Aggiungi nuovo blocco",module,Magento_Cms
Back,Indietro,module,Magento_Cms
"Delete Block","Elimina blocco",module,Magento_Cms
"Are you sure you want to do this?","Sei sicuro di che voler fare questo?",module,Magento_Cms
"Save and Continue Edit","Salva e continua modifica",module,Magento_Cms
"Save Block","Salva blocco",module,Magento_Cms
Title,Titolo,module,Magento_Cms
Identifier,Identificatore,module,Magento_Cms
Disabled,Disabilitato,module,Magento_Cms
Enabled,Abilitato,module,Magento_Cms
"Manage Pages","Gestisci le pagine",module,Magento_Cms
"Add New Page","Aggiungi nuova pagina",module,Magento_Cms
"Delete Page","Elimina pagina",module,Magento_Cms
"Save Page","Salva pagina",module,Magento_Cms
"Store View","Vista Negozio",module,Magento_Cms
Created,Creato,module,Magento_Cms
Modified,Modificato,module,Magento_Cms
Action,Azione,module,Magento_Cms
Preview,Anteprima,module,Magento_Cms
"Media Storage","Archivio file multimediali",module,Magento_Cms
"Create Folder...","Crea cartella...",module,Magento_Cms
"Delete Folder","Elimina cartella",module,Magento_Cms
"Delete File","Elimina File",module,Magento_Cms
"Insert File","Inserire File",module,Magento_Cms
"New Folder Name:","Nome della nuova cartella:",module,Magento_Cms
"Are you sure you want to delete this folder?","Sei sicuro di che voler eliminare questa cartella?",module,Magento_Cms
"Are you sure you want to delete this file?","Sei sicuro di che voler cancellare questo file?",module,Magento_Cms
"Images (%1)","Immagini (%1)",module,Magento_Cms
"Storage Root","Root Storage",module,Magento_Cms
"Go to Home Page","Vai alla Home Page",module,Magento_Cms
"You deleted the block.","Il blocco è stato eliminato.",module,Magento_Cms
"We can't find a block to delete.","Impossibile trovare il blocco da eliminare.",module,Magento_Cms
"This block no longer exists.","Questo blocco non esiste più.",module,Magento_Cms
"Edit Block","Modifica blocco",module,Magento_Cms
"New Block","Nuovo blocco",module,Magento_Cms
Blocks,Blocchi,module,Magento_Cms
"Please correct the data sent.","Si prega di correggere i dati inviati.",module,Magento_Cms
"A total of %1 record(s) have been deleted.","Un totale di %1 record sono stati eliminati.",module,Magento_Cms
"You saved the block.","Hai salvato il blocco.",module,Magento_Cms
"Something went wrong while saving the block.","Qualcosa è andato storto durante il salvataggio del blocco.",module,Magento_Cms
"The page has been deleted.","La pagina è stata cancellata.",module,Magento_Cms
"We can't find a page to delete.","Non è possibile trovare una pagina da eliminare.",module,Magento_Cms
"This page no longer exists.","Questa pagina non esiste più.",module,Magento_Cms
"Edit Page","Modifica pagina",module,Magento_Cms
"New Page","Nuova pagina",module,Magento_Cms
Pages,Pagine,module,Magento_Cms
"Something went wrong while saving the page.","Qualcosa è andato storto durante il salvataggio della pagina.",module,Magento_Cms
"A total of %1 record(s) have been disabled.","Un totale di %1 record  sono stati disabilitati.",module,Magento_Cms
"A total of %1 record(s) have been enabled.","Un totale di %1 record  sono stati abilitati.",module,Magento_Cms
"Page Title","Titolo della pagina",module,Magento_Cms
"To apply changes you should fill in hidden required ""%1"" field","Per applicare le modifiche è necessario compilare il campo nascosto obbligatorio ""%1""",module,Magento_Cms
"You saved the page.","Hai salvato la pagina.",module,Magento_Cms
"The directory %1 is not writable by server.","La directory %1 non è scrivibile dal server.",module,Magento_Cms
"Make sure that static block content does not reference the block itself.","Assicurarsi che il contenuto del blocco statico non faccia riferimento al blocco stesso.",module,Magento_Cms
"CMS Block with id ""%1"" does not exist.","Il blocco CMS con id ""%1"" non esiste.",module,Magento_Cms
"Enabled by Default","Abilitato di default",module,Magento_Cms
"Disabled by Default","Disabilitato di default",module,Magento_Cms
"Disabled Completely","Completamente disabilitato",module,Magento_Cms
"This identifier is reserved for ""CMS No Route Page"" in configuration.","Questo identificatore è riservato nella configurazione della ""Pagina CMS: Nessun Instradamento"".",module,Magento_Cms
"This identifier is reserved for ""CMS Home Page"" in configuration.","Questo identificatore è riservato nella configurazione dell ""Pagina CMS: Home Page"".",module,Magento_Cms
"This identifier is reserved for ""CMS No Cookies Page"" in configuration.","Questo identificatore è riservato nella configurazione della ""Pagina CMS: Nessun Cookies"".",module,Magento_Cms
"Could not save the page: %1","Non è possibile salvare la pagina: %1",module,Magento_Cms
"CMS Page with id ""%1"" does not exist.","Pagina del CMS con id ""%1"" non esiste.",module,Magento_Cms
"Could not delete the page: %1","Impossibile eliminare la pagina: %1",module,Magento_Cms
"A block identifier with the same properties already exists in the selected store.","Un identificatore di blocco con le stesse proprietà esiste già nel negozio selezionato.",module,Magento_Cms
"The page URL key contains capital letters or disallowed symbols.","L'URL key della pagina contiene lettere maiuscole o simboli non consentiti.",module,Magento_Cms
"The page URL key cannot be made of only numbers.","L'URL key della pagina non può essere costituita solo da numeri.",module,Magento_Cms
"Please rename the folder using only letters, numbers, underscores and dashes.","Rinominare la cartella utilizzando solo lettere, numeri, underscore e trattini.",module,Magento_Cms
"We found a directory with the same name. Please try another folder name.","È stata trovata una directory con lo stesso nome. Provare un altro nome.",module,Magento_Cms
"We cannot create a new directory.","Impossibile creare una nuova directory.",module,Magento_Cms
"We cannot delete directory %1.","Impossibile eliminare la directory %1.",module,Magento_Cms
"We can't upload the file right now.","Al momento è impossibile caricare il file.",module,Magento_Cms
"We can't delete root directory %1 right now.","Al momento è impossibile eliminare la directory di root %1.",module,Magento_Cms
"Directory %1 is not under storage root path.","Directory %1 non è sotto il percorso di root storage.",module,Magento_Cms
"Privacy and Cookie Policy","Norme sulla Privacy e sui Cookie",module,Magento_Cms
Exception,Eccezione,module,Magento_Cms
"Could not create a directory.","Impossibile creare una directory.",module,Magento_Cms
"All Store Views","Tutte le Viste Negozio",module,Magento_Cms
Edit,Modifica,module,Magento_Cms
Delete,Elimina,module,Magento_Cms
View,Mostra,module,Magento_Cms
"No files found","Nessun file trovato",module,Magento_Cms
"Browse Files...","Sfoglia i file...",module,Magento_Cms
"Collapse All","Comprimi tutto",module,Magento_Cms
"Expand All","Espandi Tutto",module,Magento_Cms
"Default Config","Configurazione predefinita",module,Magento_Config
"Save Config","Salva configurazione",module,Magento_Config
[GLOBAL],[GLOBALE],module,Magento_Config
"[STORE VIEW]","[VISTA NEGOZIO]",module,Magento_Config
"Use system value","Utilizzare il valore di sistema",module,Magento_Config
"Use Default","Usa predefinito",module,Magento_Config
"Use Website","Usa website",module,Magento_Config
Add,Aggiungi,module,Magento_Config
"Delete File","Elimina File",module,Magento_Config
"Search String","Stringa di ricerca",module,Magento_Config
"Design Theme",Tema,module,Magento_Config
"Add \Exception","Aggiungere \Exception",module,Magento_Config
"-- No Theme --","-- Nessun tema --",module,Magento_Config
Enable,Attiva,module,Magento_Config
Disable,Disattiva,module,Magento_Config
Configuration,Configurazione,module,Magento_Config
System,Sistema,module,Magento_Config
"You saved the configuration.","Hai salvato la configurazione.",module,Magento_Config
"Something went wrong while saving this configuration:","Qualcosa è andato storto durante il salvataggio di questa configurazione:",module,Magento_Config
"Page not found.","Pagina non trovata.",module,Magento_Config
"Please specify the admin custom URL.","Specificare l'admin URL personalizzato.",module,Magento_Config
"Invalid %1. %2","%1 non valido. %2",module,Magento_Config
"Value must be a URL or one of placeholders: %1","Il valore deve essere un URL o uno dei segnaposto: %1",module,Magento_Config
"Specify a URL or path that starts with placeholder(s): %1, and ends with ""/"".","Specificare un URL o un percorso che inizia con segnaposto/i: %1 e termina con ""/"".",module,Magento_Config
"%1 An empty value is allowed as well.","%1 è consentito anche un valore vuoto.",module,Magento_Config
"Specify a fully qualified URL.","Specificare un URL completo.",module,Magento_Config
"Selected allowed currency ""%1"" is not available in installed currencies.","La valuta consentita selezionata ""%1"" non è disponibile tra le valute installate.",module,Magento_Config
"Default display currency ""%1"" is not available in allowed currencies.","La valuta visualizzata come predefinita ""%1"" non è disponibile tra le valute consentite.",module,Magento_Config
"Sorry, we haven't installed the base currency you selected.","La valuta di base selezionata non è installata.",module,Magento_Config
"We can't save the Cron expression.","Non possiamo salvare l'espressione Cron.",module,Magento_Config
"Sorry, we haven't installed the default display currency you selected.","La valuta da mostrare come predefinita che hai scelto non è installata.",module,Magento_Config
"Sorry, the default display currency you selected is not available in allowed currencies.","La valuta da mostrare come predefinita selezionata non è disponibile tra le valute consentite.",module,Magento_Config
"Please correct the email address: ""%1"".","Correggi l'indirizzo email: ""%1"".",module,Magento_Config
"The sender name ""%1"" is not valid. Please use only visible characters and spaces.","Il nome del mittente ""%1"" non è valido. Utilizza solo caratteri visibili e spazi.",module,Magento_Config
"Maximum sender name length is 255. Please correct your settings.","La lunghezza massima del nome del mittente è 255. Correggi le tue impostazioni.",module,Magento_Config
"The file you're uploading exceeds the server size limit of %1 kilobytes.","Il file che stai caricando supera il limite di %1 kilobytes del server.",module,Magento_Config
"The base directory to upload file is not specified.","La directory di base per caricare file non è specificata.",module,Magento_Config
"The specified image adapter cannot be used because of: %1","L'immagine adatta specificata non può essere usata a causa di: %1",module,Magento_Config
"Default scope","Ambito di applicazione predefinito",module,Magento_Config
"Base currency","Valuta di base",module,Magento_Config
"Display default currency","Visualizzare la valuta predefinita",module,Magento_Config
"website(%1) scope","website(%1) ambito di applicazione",module,Magento_Config
"store(%1) scope","negozio(%1) ambito di applicazione",module,Magento_Config
"Currency ""%1"" is used as %2 in %3.","Valuta ""%1"" è utilizzata come %2 in %3.",module,Magento_Config
"Please correct the timezone.","Correggi il fuso orario.",module,Magento_Config
"The file ""%1"" does not exist","Il file ""%1"" non esiste",module,Magento_Config
"Always (during development)","Sempre (durante lo sviluppo)",module,Magento_Config
"Only Once (version upgrade)","Solo una volta (aggiornamento versione)",module,Magento_Config
"Never (production)","Mai (produzione)",module,Magento_Config
"Separate Email","Separare le Email",module,Magento_Config
"%1 (Default)","%1 (Predefinito)",module,Magento_Config
title,titolo,module,Magento_Config
Optional,Opzionale,module,Magento_Config
Required,Obbligatorio,module,Magento_Config
Store,Negozio,module,Magento_Config
"Store View","Vista Negozio",module,Magento_Config
"HTTP (unsecure)","HTTP (non sicura)",module,Magento_Config
"Yes (302 Found)","Sì (302 trovati)",module,Magento_Config
"Yes (301 Moved Permanently)","Sì (301 Redirect Permanente)",module,Magento_Config
Yes,Sì,module,Magento_Config
Specified,Specificato,module,Magento_Config
"Config form fieldset clone model required to be able to clone fields","Model clone fieldset form config richiede l'abilitazione della clonazione dei campi",module,Magento_Config
"Invalid XML in file %1:\n%2","XML non valido nel file %1:\n%2",module,Magento_Config
"'There is no defined type ' .","'Non c'è nessun tipo definito'.",module,Magento_Config
"'Object is not instance of ' .","'Oggetto non è istanza di'.",module,Magento_Config
"some prefix","alcuni prefissi",module,Magento_Config
"element label","etichetta elemento",module,Magento_Config
"element hint","suggerimento elemento",module,Magento_Config
"element comment","commento elemento",module,Magento_Config
"element tooltip","elemento tooltip",module,Magento_Config
"Add after","Aggiungi dopo",module,Magento_Config
Delete,Elimina,module,Magento_Config
"Current Configuration Scope:","Ambito di configurazione corrente:",module,Magento_Config
Stores,Negozi,module,Magento_Config
"Add configurable attributes to the current Attribute Set (""%1"")","Aggiungi attributi configurabili al set di attributi corrente (""%1"")",module,Magento_ConfigurableProduct
"Add configurable attributes to the new Attribute Set based on current","Aggiungi attributi configurabili al nuovo set di attributi basato su quello corrente",module,Magento_ConfigurableProduct
"New attribute set name","Nome nuovo set di attributi",module,Magento_ConfigurableProduct
"Add configurable attributes to the existing Attribute Set","Aggiungi attributi configurabili al set di attributi esistente",module,Magento_ConfigurableProduct
"Choose existing Attribute Set","Scegli il set di attributi esistente",module,Magento_ConfigurableProduct
Save,Salva,module,Magento_ConfigurableProduct
"Save & New","Salva e Nuovo",module,Magento_ConfigurableProduct
"Save & Duplicate","Salva e Duplica",module,Magento_ConfigurableProduct
"Save & Close","Salva e Chiudi",module,Magento_ConfigurableProduct
Configurations,Configurazioni,module,Magento_ConfigurableProduct
"Attribute Values","Valori attributo",module,Magento_ConfigurableProduct
"Bulk Images &amp; Price","Immagini in massa e Prezzo",module,Magento_ConfigurableProduct
"Create New Attribute","Crea nuovo attributo",module,Magento_ConfigurableProduct
"Select Attributes","Selezionare gli attributi",module,Magento_ConfigurableProduct
Summary,Riepilogo,module,Magento_ConfigurableProduct
"Choose an Option...","Scegli un'opzione...",module,Magento_ConfigurableProduct
"This attribute is used in configurable products.","Questo attributo è utilizzato nei prodotti configurabili.",module,Magento_ConfigurableProduct
"Product has been already attached","Il prodotto è già stato associato",module,Magento_ConfigurableProduct
"Parent product does not have configurable product options","Il prodotto padre non ha il valore di attributo %1",module,Magento_ConfigurableProduct
"Child product does not have attribute value %1","Il prodotto figlio non ha il valore di attributo %1",module,Magento_ConfigurableProduct
"Product with specified sku: %1 is not a configurable product","Il prodotto con lo sku specificato: %1 non è un prodotto configurabile",module,Magento_ConfigurableProduct
"Requested option doesn't exist","L'opzione richiesta non esiste",module,Magento_ConfigurableProduct
"Requested option doesn't exist: %1","L'opzione richiesta non esiste: %1",module,Magento_ConfigurableProduct
"Cannot delete variations from product: %1","Impossibile eliminare le varianti del prodotto: %1",module,Magento_ConfigurableProduct
"Cannot delete option with id: %1","Non è possibile eliminare l'opzione con id %1",module,Magento_ConfigurableProduct
"Option with id ""%1"" not found","Opzione con id ""%1"" non trovata",module,Magento_ConfigurableProduct
"Something went wrong while saving option.","Qualcosa è andato storto durante il salvataggio dell'opzione.",module,Magento_ConfigurableProduct
